RiskScore,CreditScore,AnnualIncome,income_band,LoanAmount,loan_amount_band,LoanDuration,loan_duration_band,DebtToIncomeRatio,TotalDebtToIncomeRatio,payment_to_income_ratio,risk_band,LoanApproved,pred_approval_prob,prob_band,high_conf_under_approved,high_conf_over_approved,exception_type
43.2,557,93617,60k-100k,10868,5k-20k,84,60m+,0.4673102205493854,0.1408631538034978,0.03498494792208752,Medium,1,0.9994681830085697,low_conf_approve,0,0,none
51.0,574,34276,30k-60k,5163,5k-20k,96,60m+,0.1981528554668243,0.1716796602970506,0.043893454205324665,Medium,0,0.00021265531358811933,low_conf_reject,0,0,none
61.0,587,25819,<30k,12824,5k-20k,36,13-36m,0.2019140922561381,0.2640025052155661,0.21613078284057122,Medium,0,1.6596838502106339e-09,low_conf_reject,0,0,none
36.0,546,72220,60k-100k,11336,5k-20k,36,13-36m,0.0943437121914956,0.1597610413177905,0.07119831631086714,Low,1,0.9999922762552691,low_conf_approve,0,0,none
61.0,594,30032,30k-60k,5789,5k-20k,24,13-36m,0.6043856643408314,0.1763176048588958,0.11718068424088826,Medium,0,1.3954601525987592e-05,low_conf_reject,0,0,none
40.8,545,259639,100k+,39203,20k-50k,12,<=12m,0.2159059871988357,0.1772960256986935,0.16856082027886063,Medium,1,0.9999175381953448,low_conf_approve,0,0,none
64.0,628,58238,30k-60k,15647,5k-20k,48,37-60m,0.1772264166734497,0.2562218628355591,0.09756256821692537,Medium,0,2.2149947835353284e-07,low_conf_reject,0,0,none
45.6,618,91953,60k-100k,21715,20k-50k,48,37-60m,0.5055457486130079,0.1193351408348712,0.08488275755210714,Medium,1,0.982223680483523,low_conf_approve,0,0,none
54.0,609,22237,<30k,33644,20k-50k,60,37-60m,0.4714725437536073,0.948324090921434,0.5079769217889072,Medium,0,1.4170173604767885e-08,low_conf_reject,0,0,none
52.0,653,74085,60k-100k,36208,20k-50k,12,<=12m,0.5635651599936462,0.5959476816200175,0.5352066409235198,Medium,0,0.00010894239519524419,low_conf_reject,0,0,none
54.0,633,33370,30k-60k,18943,5k-20k,24,13-36m,0.3087013594120962,0.5378504693356251,0.34186605219448035,Medium,0,7.919318857389555e-07,low_conf_reject,0,0,none
42.400000000000006,553,36562,30k-60k,38934,20k-50k,48,37-60m,0.3734549246387511,0.6605002087043524,0.403840288568691,Medium,1,0.8916362812764862,uncertain,0,0,none
51.0,583,25658,<30k,6423,5k-20k,36,13-36m,0.0656446682087652,0.2861717965731803,0.11125559110120259,Medium,0,7.045075837300481e-05,low_conf_reject,0,0,none
66.0,590,75095,60k-100k,11657,5k-20k,120,60m+,0.5825699687710878,0.0818002846545134,0.052717123325530114,Medium,0,1.8260052832881072e-07,low_conf_reject,0,0,none
46.0,591,50657,30k-60k,20536,20k-50k,48,37-60m,0.0611514659954466,0.2981121363557902,0.14697803840289134,Medium,0,0.0016438675437376509,low_conf_reject,0,0,none
50.0,582,48707,30k-60k,9741,5k-20k,36,13-36m,0.2514780656533204,0.2321966904537773,0.09472158420621545,Medium,0,0.008258193518393828,low_conf_reject,0,0,none
40.8,524,99138,60k-100k,23007,20k-50k,48,37-60m,0.2485996001451692,0.1485934000302054,0.09146091803541027,Medium,1,0.9988873775607594,low_conf_approve,0,0,none
51.0,581,48280,30k-60k,40424,20k-50k,36,13-36m,0.236268128684344,0.4529655536669173,0.3684585114133968,Medium,0,3.309693235735525e-06,low_conf_reject,0,0,none
36.8,568,88064,60k-100k,24156,20k-50k,120,60m+,0.1095899033439234,0.1292458806825506,0.07719282835696929,Low,1,0.9980918128372444,low_conf_approve,0,0,none
38.400000000000006,625,177855,100k+,17289,5k-20k,60,37-60m,0.4362052170220401,0.0518902063724786,0.032998412495443975,Low,1,0.9999996884443247,low_conf_approve,0,0,none
50.0,614,55440,30k-60k,31937,20k-50k,12,<=12m,0.3286043803976798,0.7431570394576669,0.6355812818819091,Medium,0,6.218188274208741e-06,low_conf_reject,0,0,none
40.0,558,44377,30k-60k,11938,5k-20k,36,13-36m,0.172368674875069,0.1798265452109037,0.12168832045483632,Medium,1,0.9978847471222081,low_conf_approve,0,0,none
54.0,511,115677,100k+,27962,20k-50k,24,13-36m,0.4827722727825871,0.1972343915150253,0.15947407615415024,Medium,0,0.020570719900153637,low_conf_reject,0,0,none
32.800000000000004,654,163133,100k+,13145,5k-20k,36,13-36m,0.1071683365164474,0.0511893241785242,0.03574180589589589,Low,1,0.9999999455283791,low_conf_approve,0,0,none
58.0,517,51989,30k-60k,26850,20k-50k,72,60m+,0.486149060748954,0.2707836943925136,0.18976655615173185,Medium,0,1.9173198327677623e-06,low_conf_reject,0,0,none
57.0,612,28941,<30k,15007,5k-20k,60,37-60m,0.5284547949288323,0.2072159182721278,0.16077661071537433,Medium,0,1.836020725267971e-05,low_conf_reject,0,0,none
44.8,652,117455,100k+,19372,5k-20k,48,37-60m,0.6809138064677995,0.1299511755712462,0.05874092483692254,Medium,1,0.999997635029227,low_conf_approve,0,0,none
40.0,565,68157,60k-100k,15091,5k-20k,36,13-36m,0.0854081281215183,0.1724286741214674,0.1030594237143193,Medium,1,0.9933846850611435,low_conf_approve,0,0,none
39.2,579,117456,100k+,17310,5k-20k,36,13-36m,0.1182265399768881,0.1135154155268959,0.06743858675697365,Low,1,0.9998397608982398,low_conf_approve,0,0,none
56.0,579,84230,60k-100k,61376,50k+,72,60m+,0.0933659074560961,0.34017106033937,0.25967717455045847,Medium,0,2.8819268147221603e-08,low_conf_reject,0,0,none
48.0,515,47910,30k-60k,25068,20k-50k,24,13-36m,0.0213720313254242,0.4436742487835273,0.33171432392441574,Medium,0,8.616406133127293e-05,low_conf_reject,0,0,none
65.0,557,37709,30k-60k,27440,20k-50k,60,37-60m,0.4629774584414892,0.4234838085695144,0.28505531669754747,Medium,0,1.6625514077878892e-09,low_conf_reject,0,0,none
58.0,540,73625,60k-100k,12927,5k-20k,24,13-36m,0.192876457773361,0.1377866374050795,0.10812280039319502,Medium,0,0.03698474709969314,low_conf_reject,0,0,none
53.0,592,19757,<30k,17292,5k-20k,120,60m+,0.1810785285637999,0.4762940163876745,0.24245284616952412,Medium,0,4.217383075392066e-08,low_conf_reject,0,0,none
44.0,498,111020,100k+,23552,20k-50k,12,<=12m,0.4521291285619364,0.2946536443702708,0.24104168256158784,Medium,1,0.9995504306798157,low_conf_approve,0,0,none
65.0,553,54202,30k-60k,12176,5k-20k,60,37-60m,0.0518711996149119,0.142041548463374,0.07739448746931478,Medium,0,6.744589855476667e-08,low_conf_reject,0,0,none
53.0,620,36184,30k-60k,38807,20k-50k,48,37-60m,0.2278326411523714,0.4582174838114696,0.38857344224613644,Medium,0,3.9337437800234596e-08,low_conf_reject,0,0,none
32.0,603,56320,30k-60k,21883,20k-50k,60,37-60m,0.06966193937591,0.2627805353089326,0.1236470125816598,Low,1,0.9999811347460205,low_conf_approve,0,0,none
40.0,487,111257,100k+,18609,5k-20k,60,37-60m,0.1859452564174194,0.1183906756572991,0.06176502513643305,Medium,1,0.9997783728730867,low_conf_approve,0,0,none
55.0,606,55172,30k-60k,40220,20k-50k,36,13-36m,0.5761166993738129,0.4047819242425187,0.3358339071323903,Medium,0,1.4189714303206913e-05,low_conf_reject,0,0,none
55.0,583,29020,<30k,16570,5k-20k,60,37-60m,0.1737664767520638,0.2592427633546996,0.19390851111486496,Medium,0,3.2313684007116977e-07,low_conf_reject,0,0,none
53.0,564,19990,<30k,11236,5k-20k,24,13-36m,0.26027699018118,0.6473348098153745,0.34058143312703054,Medium,0,4.273753475576647e-06,low_conf_reject,0,0,none
40.8,600,196442,100k+,25519,20k-50k,24,13-36m,0.169365098745828,0.0991892506309044,0.07927497567951945,Medium,1,0.9999941623392936,low_conf_approve,0,0,none
52.0,630,21725,<30k,38766,20k-50k,48,37-60m,0.427326575550395,0.8111362071260299,0.6973502462514614,Medium,0,4.263909354552795e-08,low_conf_reject,0,0,none
57.0,472,49098,30k-60k,31990,20k-50k,72,60m+,0.1264628873651131,0.337915698089053,0.25188368049159476,Medium,0,4.685453582458014e-07,low_conf_reject,0,0,none
39.2,640,33061,30k-60k,11580,5k-20k,36,13-36m,0.3052513339718397,0.2878449427687387,0.14846621859221645,Low,1,0.999399977771493,low_conf_approve,0,0,none
51.0,550,91077,60k-100k,37597,20k-50k,36,13-36m,0.1155737778099784,0.3288865360424856,0.20806569214117066,Medium,0,1.7850148857167563e-05,low_conf_reject,0,0,none
54.0,593,17270,<30k,28352,20k-50k,36,13-36m,0.2443503106211836,1.336525910015828,0.7403475660667818,Medium,0,2.622868796034625e-11,low_conf_reject,0,0,none
40.8,622,137635,100k+,12414,5k-20k,48,37-60m,0.3663117190145242,0.0553633865565411,0.030515055826712243,Medium,1,0.9999658606247557,low_conf_approve,0,0,none
56.0,613,44523,30k-60k,12648,5k-20k,96,60m+,0.4228086860980984,0.1078322872041269,0.08357516167350233,Medium,0,1.0611678109306827e-05,low_conf_reject,0,0,none
58.0,576,40998,30k-60k,29172,20k-50k,48,37-60m,0.7110837126016447,0.4167158302810778,0.281197024485673,Medium,0,8.360521291598173e-06,low_conf_reject,0,0,none
65.0,558,49839,30k-60k,34869,20k-50k,108,60m+,0.2604730757857563,0.3876845477649174,0.2516465052680768,Medium,0,2.1555426737274792e-09,low_conf_reject,0,0,none
47.0,656,48462,30k-60k,29111,20k-50k,72,60m+,0.2842673053306766,0.2866131962971788,0.16850003547013917,Medium,0,0.0013957189213757468,low_conf_reject,0,0,none
56.0,535,37268,30k-60k,26549,20k-50k,48,37-60m,0.1041444162817191,0.4334098083982129,0.27112581140347225,Medium,0,3.659528130156047e-07,low_conf_reject,0,0,none
39.2,628,85512,60k-100k,20367,20k-50k,48,37-60m,0.314813123032829,0.1317948751558303,0.08436293577890079,Low,1,0.9998388076957944,low_conf_approve,0,0,none
49.0,617,16619,<30k,22186,20k-50k,48,37-60m,0.0923775684443923,0.6715909933828922,0.5011836283188092,Medium,0,2.1181741476888623e-07,low_conf_reject,0,0,none
52.0,490,30548,30k-60k,22280,20k-50k,84,60m+,0.2121940899911138,0.618488667777794,0.25709021288713,Medium,0,9.625361070371169e-07,low_conf_reject,0,0,none
47.0,604,108416,100k+,60460,50k+,72,60m+,0.1838290160975602,0.2035338592813559,0.1712139065068577,Medium,0,0.0006124681662775997,low_conf_reject,0,0,none
36.8,571,56255,30k-60k,14526,5k-20k,24,13-36m,0.0093003330729739,0.2809821060591027,0.1587529708711195,Low,1,0.9991542562848275,low_conf_approve,0,0,none
52.0,510,35795,30k-60k,18086,5k-20k,36,13-36m,0.4044209770522251,0.3200438845337877,0.23992096233795046,Medium,0,0.003453619925144831,low_conf_reject,0,0,none
51.0,566,20882,<30k,23838,20k-50k,48,37-60m,0.2458156813281793,0.8159952641036137,0.43040001460643923,Medium,0,3.71683285965274e-07,low_conf_reject,0,0,none
59.0,522,21573,<30k,12419,5k-20k,48,37-60m,0.4087024481540232,0.3299728233594038,0.222060154745859,Medium,0,5.594597471214686e-07,low_conf_reject,0,0,none
40.8,535,86157,60k-100k,16775,5k-20k,36,13-36m,0.3294150353121829,0.1430049384266473,0.09147111064712853,Medium,1,0.9999212228648675,low_conf_approve,0,0,none
50.0,626,29708,<30k,44904,20k-50k,108,60m+,0.1390383949919657,0.7832175453647839,0.5283367051870527,Medium,0,8.001273303956318e-10,low_conf_reject,0,0,none
56.0,578,77920,60k-100k,20677,20k-50k,36,13-36m,0.4797705757616276,0.2922792561390123,0.12395276743264681,Medium,0,0.00013128944478982423,low_conf_reject,0,0,none
59.0,574,35187,30k-60k,82538,50k+,48,37-60m,0.2100346607236835,1.1900871419679109,0.9950150983154267,Medium,0,1.2115090612429603e-14,low_conf_reject,0,0,none
54.0,544,53299,30k-60k,36261,20k-50k,36,13-36m,0.4570036583948081,0.4803751280404375,0.33853381769690316,Medium,0,1.4688878801725496e-05,low_conf_reject,0,0,none
40.0,614,54605,30k-60k,12604,5k-20k,24,13-36m,0.2270988899329032,0.2367835020415405,0.13525433804556952,Medium,1,0.9978549706279647,low_conf_approve,0,0,none
51.0,505,36754,30k-60k,36455,20k-50k,36,13-36m,0.1827675746410422,0.7137406563106512,0.49368297551400236,Medium,0,4.1666782508841715e-07,low_conf_reject,0,0,none
47.0,601,37426,30k-60k,38810,20k-50k,24,13-36m,0.2736874454580693,0.6892533985502858,0.6401965931209064,Medium,0,2.4945480061728535e-05,low_conf_reject,0,0,none
53.0,545,29512,<30k,28201,20k-50k,60,37-60m,0.2382239805618368,1.0918675919745802,0.72786759197458,Medium,0,4.625904524354334e-10,low_conf_reject,0,0,none
52.0,445,34589,30k-60k,91631,50k+,60,37-60m,0.0712589500448839,1.322734161679882,1.2238587966794474,Medium,0,1.8321900778177037e-14,low_conf_reject,0,0,none
40.8,615,56584,30k-60k,15122,5k-20k,36,13-36m,0.4960157211226295,0.1404991770041735,0.11611065728128375,Medium,1,0.9999584724720113,low_conf_approve,0,0,none
55.0,537,32777,30k-60k,27822,20k-50k,60,37-60m,0.2064896020291528,0.4283254022498506,0.2848101323959897,Medium,0,3.40449357934426e-06,low_conf_reject,0,0,none
61.0,575,70901,60k-100k,20087,20k-50k,60,37-60m,0.328179015710244,0.1960757416358257,0.09757219443620936,Medium,0,1.42065542881339e-08,low_conf_reject,0,0,none
53.0,574,52184,30k-60k,38284,20k-50k,48,37-60m,0.1463717864147254,0.3631916240297482,0.281327451103181,Medium,0,1.3078980828412702e-07,low_conf_reject,0,0,none
56.0,506,43451,30k-60k,9077,5k-20k,36,13-36m,0.2942756747702839,0.2549776029806034,0.0992159404181767,Medium,0,4.698014543076376e-05,low_conf_reject,0,0,none
57.0,599,23881,<30k,17067,5k-20k,60,37-60m,0.4103191980213574,0.5772007648137722,0.23651151394488054,Medium,0,8.30304429611534e-08,low_conf_reject,0,0,none
54.0,550,44248,30k-60k,21565,20k-50k,36,13-36m,0.2248814925018989,0.3625112977688994,0.2271831473440216,Medium,0,3.407603958941704e-06,low_conf_reject,0,0,none
54.0,551,15885,<30k,35284,20k-50k,84,60m+,0.5418069239545946,1.007426899545722,0.8079934717836827,Medium,0,5.6733842252626665e-09,low_conf_reject,0,0,none
50.0,599,39637,30k-60k,28863,20k-50k,24,13-36m,0.1097211866260738,0.5662463267367316,0.4642204418312143,Medium,0,7.772855515664446e-07,low_conf_reject,0,0,none
55.0,549,48777,30k-60k,32798,20k-50k,72,60m+,0.2891038188839888,0.284279615596467,0.24098051971111115,Medium,0,4.0956343176173226e-07,low_conf_reject,0,0,none
59.0,564,43208,30k-60k,13574,5k-20k,84,60m+,0.3408269936918299,0.1851713015271384,0.0849120902699639,Medium,0,1.4225540227714436e-07,low_conf_reject,0,0,none
56.0,544,18662,<30k,28715,20k-50k,60,37-60m,0.4274032839526854,0.8856493691463935,0.5570672236100094,Medium,0,3.743384238171583e-09,low_conf_reject,0,0,none
54.0,582,42209,30k-60k,29658,20k-50k,48,37-60m,0.1850249718928613,0.3890351922296138,0.2767368672278369,Medium,0,1.0298710500769178e-07,low_conf_reject,0,0,none
51.0,450,99222,60k-100k,44563,20k-50k,120,60m+,0.2191393300069593,0.2257445201623676,0.1917601215410945,Medium,0,3.3865592725178775e-05,low_conf_reject,0,0,none
46.0,634,27279,<30k,14474,5k-20k,72,60m+,0.1691377647178658,0.4130126867217456,0.15347238099206334,Medium,0,0.001771677346033068,low_conf_reject,0,0,none
53.0,603,15000,<30k,33259,20k-50k,48,37-60m,0.1227545473949578,1.0204347744844868,0.818034774484488,Medium,0,1.0626207567915662e-09,low_conf_reject,0,0,none
70.0,610,75376,60k-100k,20920,20k-50k,36,13-36m,0.5165433498225567,0.1901038693545126,0.11878143250458688,High,0,1.107444477498278e-06,low_conf_reject,0,0,none
56.0,602,25096,<30k,9999,5k-20k,96,60m+,0.4168513557997069,0.2521030808464634,0.10291595939284526,Medium,0,0.00032287844153873333,low_conf_reject,0,0,none
54.0,606,34817,30k-60k,36726,20k-50k,48,37-60m,0.234471781352428,0.62238111582494,0.4259253614520769,Medium,0,4.7557579951962225e-09,low_conf_reject,0,0,none
60.0,583,68306,60k-100k,25261,20k-50k,24,13-36m,0.594253569743979,0.3067312476698148,0.22925635527383245,Medium,0,3.1054279055678143e-06,low_conf_reject,0,0,none
40.8,587,58991,30k-60k,14635,5k-20k,48,37-60m,0.2520384610441041,0.1442743923215425,0.09382601884084202,Medium,1,0.9964991062265974,low_conf_approve,0,0,none
51.0,622,92237,60k-100k,29532,20k-50k,96,60m+,0.3514774180121199,0.1539873539939773,0.09973580635040692,Medium,0,0.00033568341402072827,low_conf_reject,0,0,none
48.0,628,52241,30k-60k,25118,20k-50k,12,<=12m,0.0733975280864151,0.8560836088903212,0.5266871578269795,Medium,0,8.211918598920786e-07,low_conf_reject,0,0,none
54.0,579,66407,60k-100k,44037,20k-50k,48,37-60m,0.3872177261964307,0.3180439140515062,0.27557851130781935,Medium,0,3.363891656113201e-06,low_conf_reject,0,0,none
51.0,565,20071,<30k,12684,5k-20k,36,13-36m,0.1793966740372757,0.59002214841003,0.3006494215902405,Medium,0,1.173971626265322e-05,low_conf_reject,0,0,none
59.0,589,69356,60k-100k,18957,5k-20k,72,60m+,0.4834832689131746,0.1736312471260234,0.08193045699971856,Medium,0,2.3488409613306703e-06,low_conf_reject,0,0,none
56.0,536,31043,30k-60k,13424,5k-20k,96,60m+,0.4272706609557036,0.4572997835890227,0.12795017176026918,Medium,0,1.921132732754755e-06,low_conf_reject,0,0,none
42.400000000000006,509,300000,100k+,18698,5k-20k,36,13-36m,0.0817340523215344,0.0720018040783303,0.0280418040783304,Medium,1,0.999998473764172,low_conf_approve,0,0,none
56.0,599,34233,30k-60k,26572,20k-50k,60,37-60m,0.3934759121333316,0.3284516262409491,0.2621997640027577,Medium,0,3.271656751774225e-07,low_conf_reject,0,0,none
48.0,632,81867,60k-100k,35991,20k-50k,36,13-36m,0.291202109838133,0.2594903133453727,0.2023244223270138,Medium,0,0.00482919941094157,low_conf_reject,0,0,none
51.2,583,79592,60k-100k,17337,5k-20k,60,37-60m,0.47058030912631,0.1177689687808646,0.07404598154596663,Medium,1,0.9992190635102299,low_conf_approve,0,0,none
74.0,589,45466,30k-60k,31671,20k-50k,84,60m+,0.5857337818709185,0.282030198168746,0.21446322504597307,High,0,1.9854740346532142e-08,low_conf_reject,0,0,none
47.0,530,75932,60k-100k,29901,20k-50k,12,<=12m,0.180458703155087,0.5006720514145071,0.44535940325562867,Medium,0,0.00355302453527031,low_conf_reject,0,0,none
42.400000000000006,555,160729,100k+,22942,20k-50k,48,37-60m,0.2869856288516537,0.0715083920671181,0.05814428229227969,Medium,1,0.9993146256462241,low_conf_approve,0,0,none
54.0,570,29349,<30k,31897,20k-50k,96,60m+,0.0719280954556733,0.5540868102913855,0.3950353945702365,Medium,0,4.1829166731406933e-10,low_conf_reject,0,0,none
52.0,575,15000,<30k,16449,5k-20k,12,<=12m,0.0732499625221535,1.384860407989726,1.228860407989728,Medium,0,9.84420136080973e-12,low_conf_reject,0,0,none
50.0,630,22698,<30k,7604,5k-20k,36,13-36m,0.3026516353790942,0.2374252974564725,0.15019294218288026,Medium,0,0.005853115862394321,low_conf_reject,0,0,none
48.8,610,117989,100k+,21413,20k-50k,48,37-60m,0.5411654235793019,0.1317133351972707,0.06641911285450987,Medium,1,0.9977484100088897,low_conf_approve,0,0,none
55.0,462,28842,<30k,23503,20k-50k,120,60m+,0.294992690597753,0.3889592821371191,0.2828640044171275,Medium,0,3.0361778210008167e-07,low_conf_reject,0,0,none
41.6,589,197755,100k+,23464,20k-50k,24,13-36m,0.3806598873841047,0.091772593503394,0.07296143828607986,Medium,1,0.99998429573828,low_conf_approve,0,0,none
51.0,588,80502,60k-100k,51696,50k+,36,13-36m,0.2609069604025782,0.354646043275347,0.29054825688494595,Medium,0,2.173924463209241e-05,low_conf_reject,0,0,none
46.0,617,26541,<30k,28122,20k-50k,48,37-60m,0.1188167612684841,0.5913340191689461,0.4059604462063601,Medium,0,2.77818534638451e-05,low_conf_reject,0,0,none
57.0,578,19683,<30k,16797,5k-20k,96,60m+,0.0771145970808973,0.4615146664324164,0.2548388548183332,Medium,0,1.5221189920186278e-08,low_conf_reject,0,0,none
52.0,635,45788,30k-60k,31589,20k-50k,24,13-36m,0.3195737935541793,0.4401292488199038,0.4175905924033765,Medium,0,4.368971981322126e-06,low_conf_reject,0,0,none
56.0,562,16070,<30k,27411,20k-50k,96,60m+,0.272989871352703,0.830050627927572,0.5530126689978891,Medium,0,8.525264247108699e-11,low_conf_reject,0,0,none
51.0,521,42043,30k-60k,28140,20k-50k,108,60m+,0.1170376016754305,0.3946256976606843,0.26047732575573,Medium,0,5.017815112576673e-07,low_conf_reject,0,0,none
43.2,581,90083,60k-100k,27462,20k-50k,36,13-36m,0.3213442693713205,0.1930908876507966,0.13541074822382423,Medium,1,0.9778952629592943,low_conf_approve,0,0,none
57.0,632,28481,<30k,12820,5k-20k,36,13-36m,0.414573853629521,0.360332016107959,0.1867426056237767,Medium,0,2.0997389634529458e-06,low_conf_reject,0,0,none
57.0,597,16274,<30k,15725,5k-20k,36,13-36m,0.5140464303912863,0.8034470247712736,0.4325486592803065,Medium,0,1.1142623567648931e-07,low_conf_reject,0,0,none
54.0,560,25192,<30k,21634,20k-50k,36,13-36m,0.3191351286892482,0.6231360176909416,0.3944920037182517,Medium,0,7.410820791350055e-07,low_conf_reject,0,0,none
49.0,526,78101,60k-100k,14215,5k-20k,36,13-36m,0.156237431412694,0.138476391384523,0.0854681072396337,Medium,0,0.04441794637720154,low_conf_reject,0,0,none
58.0,561,73312,60k-100k,41720,20k-50k,24,13-36m,0.3836320331236874,0.3800461421074252,0.3538567051803192,Medium,0,5.965551101752741e-06,low_conf_reject,0,0,none
37.6,613,72434,60k-100k,10034,5k-20k,72,60m+,0.1789421979186,0.179762054499959,0.040766555148825524,Low,1,0.9998106647054332,low_conf_approve,0,0,none
43.0,671,53975,30k-60k,25225,20k-50k,48,37-60m,0.2462196181041915,0.2972896160019374,0.16834102869299813,Medium,0,0.16656426095384153,uncertain,0,0,none
